title,category,price_gbp,rating,in_stock,product_url,budget_quality,value_score
City of Bones (The Mortal Instruments #1),Default,43.28,1,TRUE,https://books.toscrape.com/catalogue/city-of-bones-the-mortal-instruments-1_676/index.html,FALSE,0.02310536044362292
City of Ashes (The Mortal Instruments #2),Default,47.27,1,TRUE,https://books.toscrape.com/catalogue/city-of-ashes-the-mortal-instruments-2_675/index.html,FALSE,0.02115506663845991
"Carry On, Warrior: Thoughts on Life Unarmed",Default,31.85,3,TRUE,https://books.toscrape.com/catalogue/carry-on-warrior-thoughts-on-life-unarmed_672/index.html,FALSE,0.09419152276295133
Carrie,Default,46.230000000000004,2,TRUE,https://books.toscrape.com/catalogue/carrie_671/index.html,FALSE,0.04326195111399524
Angels & Demons (Robert Langdon #1),Default,51.48,3,TRUE,https://books.toscrape.com/catalogue/angels-demons-robert-langdon-1_661/index.html,FALSE,0.05827505827505828
"The Three Searches, Meaning, and the Story",Default,13.33,3,TRUE,https://books.toscrape.com/catalogue/the-three-searches-meaning-and-the-story_649/index.html,FALSE,0.2250562640660165
Raspberry Pi Electronics Projects for the Evil Genius,Default,49.67,4,TRUE,https://books.toscrape.com/catalogue/raspberry-pi-electronics-projects-for-the-evil-genius_630/index.html,FALSE,0.08053150795248641
How to Speak Golf: An Illustrated Guide to Links Lingo,Default,58.32,5,TRUE,https://books.toscrape.com/catalogue/how-to-speak-golf-an-illustrated-guide-to-links-lingo_621/index.html,FALSE,0.08573388203017833
Eleanor & Park,Default,56.51,5,TRUE,https://books.toscrape.com/catalogue/eleanor-park_616/index.html,FALSE,0.08847991505928154
Troublemaker: Surviving Hollywood and Scientology,Default,48.39,2,TRUE,https://books.toscrape.com/catalogue/troublemaker-surviving-hollywood-and-scientology_610/index.html,FALSE,0.041330853482124404
Adultery,Default,20.88,5,TRUE,https://books.toscrape.com/catalogue/adultery_586/index.html,FALSE,0.23946360153256707
Unlimited Intuition Now,Default,58.87,4,TRUE,https://books.toscrape.com/catalogue/unlimited-intuition-now_578/index.html,FALSE,0.06794632240529981
Underlying Notes,Default,11.82,2,TRUE,https://books.toscrape.com/catalogue/underlying-notes_577/index.html,FALSE,0.1692047377326565
The New Brand You: Your New Image Makes the Sale for You,Default,44.05,5,TRUE,https://books.toscrape.com/catalogue/the-new-brand-you-your-new-image-makes-the-sale-for-you_575/index.html,FALSE,0.11350737797956868
The Flowers Lied,Default,16.68,2,TRUE,https://books.toscrape.com/catalogue/the-flowers-lied_573/index.html,FALSE,0.11990407673860912
"NaNo What Now? Finding your editing process, revising your NaNoWriMo book and building a writing career through publishing and beyond",Default,10.41,4,TRUE,https://books.toscrape.com/catalogue/nano-what-now-finding-your-editing-process-revising-your-nanowrimo-book-and-building-a-writing-career-through-publishing-and-beyond_566/index.html,TRUE,0.38424591738712777
Modern Day Fables,Default,47.44,2,TRUE,https://books.toscrape.com/catalogue/modern-day-fables_565/index.html,FALSE,0.04215851602023609
The Unlikely Pilgrimage of Harold Fry (Harold Fry #1),Default,43.620000000000005,5,TRUE,https://books.toscrape.com/catalogue/the-unlikely-pilgrimage-of-harold-fry-harold-fry-1_551/index.html,FALSE,0.11462631820265932
The Martian (The Martian #1),Default,41.39,2,TRUE,https://books.toscrape.com/catalogue/the-martian-the-martian-1_548/index.html,FALSE,0.048320850446967864
Left Behind (Left Behind #1),Default,40.720000000000006,2,TRUE,https://books.toscrape.com/catalogue/left-behind-left-behind-1_529/index.html,FALSE,0.04911591355599213
John Vassos: Industrial Design for Modern Life,Default,20.22,4,TRUE,https://books.toscrape.com/catalogue/john-vassos-industrial-design-for-modern-life_526/index.html,FALSE,0.19782393669634027
I'll Give You the Sun,Default,56.48,1,TRUE,https://books.toscrape.com/catalogue/ill-give-you-the-sun_525/index.html,FALSE,0.017705382436260624
Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back,Default,52.86,2,TRUE,https://books.toscrape.com/catalogue/heaven-is-for-real-a-little-boys-astounding-story-of-his-trip-to-heaven-and-back_520/index.html,FALSE,0.037835792659856225
Ender's Game (The Ender Quintet #1),Default,43.64,1,TRUE,https://books.toscrape.com/catalogue/enders-game-the-ender-quintet-1_518/index.html,FALSE,0.022914757103574702
Death by Leisure: A Cautionary Tale,Default,37.51,4,TRUE,https://books.toscrape.com/catalogue/death-by-leisure-a-cautionary-tale_516/index.html,FALSE,0.10663822980538523
Wildlife of New York: A Five-Borough Coloring Book,Default,22.14,2,TRUE,https://books.toscrape.com/catalogue/wildlife-of-new-york-a-five-borough-coloring-book_507/index.html,FALSE,0.09033423667570009
The Year of Living Biblically: One Man's Humble Quest to Follow the Bible as Literally as Possible,Default,34.720000000000006,1,TRUE,https://books.toscrape.com/catalogue/the-year-of-living-biblically-one-mans-humble-quest-to-follow-the-bible-as-literally-as-possible_502/index.html,FALSE,0.028801843317972347
The Great Gatsby,Default,36.05,4,TRUE,https://books.toscrape.com/catalogue/the-great-gatsby_498/index.html,FALSE,0.11095700416088766
The Good Girl,Default,49.03,3,TRUE,https://books.toscrape.com/catalogue/the-good-girl_497/index.html,FALSE,0.0611870283499898
The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,Default,33.17,4,TRUE,https://books.toscrape.com/catalogue/the-7-habits-of-highly-effective-people-powerful-lessons-in-personal-change_489/index.html,FALSE,0.12059089538739824
Steal Like an Artist: 10 Things Nobody Told You About Being Creative,Default,20.9,2,TRUE,https://books.toscrape.com/catalogue/steal-like-an-artist-10-things-nobody-told-you-about-being-creative_487/index.html,FALSE,0.09569377990430622
Life of Pi,Default,13.219999999999999,4,TRUE,https://books.toscrape.com/catalogue/life-of-pi_475/index.html,TRUE,0.30257186081694404
The Sound Of Love,Default,57.839999999999996,5,TRUE,https://books.toscrape.com/catalogue/the-sound-of-love_455/index.html,FALSE,0.08644536652835409
The Perks of Being a Wallflower,Default,55.02,3,TRUE,https://books.toscrape.com/catalogue/the-perks-of-being-a-wallflower_453/index.html,FALSE,0.05452562704471101
The Makings of a Fatherless Child,Default,31.58,2,TRUE,https://books.toscrape.com/catalogue/the-makings-of-a-fatherless-child_450/index.html,FALSE,0.06333122229259025
The Hobbit (Middle-Earth Universe),Default,17.8,5,TRUE,https://books.toscrape.com/catalogue/the-hobbit-middle-earth-universe_447/index.html,TRUE,0.28089887640449435
The Fellowship of the Ring (The Lord of the Rings #1),Default,10.27,2,TRUE,https://books.toscrape.com/catalogue/the-fellowship-of-the-ring-the-lord-of-the-rings-1_442/index.html,FALSE,0.19474196689386564
Ship Leaves Harbor: Essays on Travel by a Recovering Journeyman,Default,30.6,3,TRUE,https://books.toscrape.com/catalogue/ship-leaves-harbor-essays-on-travel-by-a-recovering-journeyman_438/index.html,FALSE,0.09803921568627451
Musicophilia: Tales of Music and the Brain,Default,46.58,1,TRUE,https://books.toscrape.com/catalogue/musicophilia-tales-of-music-and-the-brain_436/index.html,FALSE,0.021468441391155002
What If?: Serious Scientific Answers to Absurd Hypothetical Questions,Default,53.68,4,TRUE,https://books.toscrape.com/catalogue/what-if-serious-scientific-answers-to-absurd-hypothetical-questions_416/index.html,FALSE,0.07451564828614009
The Fault in Our Stars,Default,47.220000000000006,1,TRUE,https://books.toscrape.com/catalogue/the-fault-in-our-stars_403/index.html,FALSE,0.021177467174925878
The Dream Thieves (The Raven Cycle #2),Default,34.5,1,TRUE,https://books.toscrape.com/catalogue/the-dream-thieves-the-raven-cycle-2_400/index.html,FALSE,0.028985507246376812
The 5th Wave (The 5th Wave #1),Default,11.83,2,TRUE,https://books.toscrape.com/catalogue/the-5th-wave-the-5th-wave-1_397/index.html,FALSE,0.16906170752324598
Shiver (The Wolves of Mercy Falls #1),Default,16.23,5,TRUE,https://books.toscrape.com/catalogue/shiver-the-wolves-of-mercy-falls-1_392/index.html,TRUE,0.3080714725816389
Remember Me?,Default,11.48,3,TRUE,https://books.toscrape.com/catalogue/remember-me_391/index.html,FALSE,0.2613240418118467
If I Stay (If I Stay #1),Default,38.13,5,TRUE,https://books.toscrape.com/catalogue/if-i-stay-if-i-stay-1_379/index.html,FALSE,0.13113034356150013
I Know Why the Caged Bird Sings (Maya Angelou's Autobiography #1),Default,36.55,2,TRUE,https://books.toscrape.com/catalogue/i-know-why-the-caged-bird-sings-maya-angelous-autobiography-1_378/index.html,FALSE,0.05471956224350206
Harry Potter and the Deathly Hallows (Harry Potter #7),Default,23.32,1,TRUE,https://books.toscrape.com/catalogue/harry-potter-and-the-deathly-hallows-harry-potter-7_377/index.html,FALSE,0.04288164665523156
Fool Me Once,Default,16.959999999999997,1,TRUE,https://books.toscrape.com/catalogue/fool-me-once_374/index.html,FALSE,0.058962264150943404
Drama,Default,38.7,2,TRUE,https://books.toscrape.com/catalogue/drama_371/index.html,FALSE,0.05167958656330749
"Blue Lily, Lily Blue (The Raven Cycle #3)",Default,34.13,5,TRUE,https://books.toscrape.com/catalogue/blue-lily-lily-blue-the-raven-cycle-3_364/index.html,FALSE,0.14649868151186637
Alight (The Generations Trilogy #2),Default,58.59,4,TRUE,https://books.toscrape.com/catalogue/alight-the-generations-trilogy-2_360/index.html,FALSE,0.06827103601297149
Vogue Colors A to Z: A Fashion Coloring Book,Default,52.349999999999994,4,TRUE,https://books.toscrape.com/catalogue/vogue-colors-a-to-z-a-fashion-coloring-book_355/index.html,FALSE,0.07640878701050621
The Shining (The Shining #1),Default,27.88,3,TRUE,https://books.toscrape.com/catalogue/the-shining-the-shining-1_354/index.html,FALSE,0.10760401721664276
The Hunger Games (The Hunger Games #1),Default,29.85,5,TRUE,https://books.toscrape.com/catalogue/the-hunger-games-the-hunger-games-1_349/index.html,FALSE,0.1675041876046901
Outlander (Outlander #1),Default,19.67,5,TRUE,https://books.toscrape.com/catalogue/outlander-outlander-1_338/index.html,TRUE,0.2541942043721403
Mockingjay (The Hunger Games #3),Default,20.439999999999998,4,TRUE,https://books.toscrape.com/catalogue/mockingjay-the-hunger-games-3_333/index.html,FALSE,0.19569471624266147
Harry Potter and the Sorcerer's Stone (Harry Potter #1),Default,13.9,3,TRUE,https://books.toscrape.com/catalogue/harry-potter-and-the-sorcerers-stone-harry-potter-1_329/index.html,FALSE,0.2158273381294964
Confessions of a Shopaholic (Shopaholic #1),Default,48.94,2,TRUE,https://books.toscrape.com/catalogue/confessions-of-a-shopaholic-shopaholic-1_318/index.html,FALSE,0.040866366979975484
Zero History (Blue Ant #3),Default,34.77,1,TRUE,https://books.toscrape.com/catalogue/zero-history-blue-ant-3_308/index.html,FALSE,0.02876042565429968
World War Z: An Oral History of the Zombie War,Default,21.8,1,TRUE,https://books.toscrape.com/catalogue/world-war-z-an-oral-history-of-the-zombie-war_306/index.html,FALSE,0.04587155963302752
Wild: From Lost to Found on the Pacific Crest Trail,Default,46.02,3,TRUE,https://books.toscrape.com/catalogue/wild-from-lost-to-found-on-the-pacific-crest-trail_305/index.html,FALSE,0.0651890482398957
"Where'd You Go, Bernadette",Default,18.130000000000003,1,TRUE,https://books.toscrape.com/catalogue/whered-you-go-bernadette_304/index.html,FALSE,0.055157198014340866
Twilight (Twilight #1),Default,41.93,2,TRUE,https://books.toscrape.com/catalogue/twilight-twilight-1_293/index.html,FALSE,0.04769854519437157
The Paris Wife,Default,36.8,3,TRUE,https://books.toscrape.com/catalogue/the-paris-wife_269/index.html,FALSE,0.08152173913043478
The Maze Runner (The Maze Runner #1),Default,20.93,1,TRUE,https://books.toscrape.com/catalogue/the-maze-runner-the-maze-runner-1_263/index.html,FALSE,0.047778308647873864
The Lover's Dictionary,Default,58.09,2,TRUE,https://books.toscrape.com/catalogue/the-lovers-dictionary_262/index.html,FALSE,0.03442933379239112
The Goldfinch,Default,43.58,3,TRUE,https://books.toscrape.com/catalogue/the-goldfinch_252/index.html,FALSE,0.06883891693437356
The Giver (The Giver Quartet #1),Default,12.3,1,TRUE,https://books.toscrape.com/catalogue/the-giver-the-giver-quartet-1_251/index.html,FALSE,0.08130081300813008
The Girl Who Played with Fire (Millennium Trilogy #2),Default,22.14,2,TRUE,https://books.toscrape.com/catalogue/the-girl-who-played-with-fire-millennium-trilogy-2_249/index.html,FALSE,0.09033423667570009
The Demon-Haunted World: Science as a Candle in the Dark,Default,52.25,4,TRUE,https://books.toscrape.com/catalogue/the-demon-haunted-world-science-as-a-candle-in-the-dark_242/index.html,FALSE,0.07655502392344497
The Book Thief,Default,53.49,2,TRUE,https://books.toscrape.com/catalogue/the-book-thief_233/index.html,FALSE,0.03739016638624042
The Autobiography of Malcolm X,Default,23.43,2,TRUE,https://books.toscrape.com/catalogue/the-autobiography-of-malcolm-x_230/index.html,FALSE,0.08536064874093043
Shopaholic & Baby (Shopaholic #5),Default,46.449999999999996,2,TRUE,https://books.toscrape.com/catalogue/shopaholic-baby-shopaholic-5_221/index.html,FALSE,0.04305705059203445
Quiet: The Power of Introverts in a World That Can't Stop Talking,Default,43.55,1,TRUE,https://books.toscrape.com/catalogue/quiet-the-power-of-introverts-in-a-world-that-cant-stop-talking_208/index.html,FALSE,0.022962112514351322
Packing for Mars: The Curious Science of Life in the Void,Default,56.68,2,TRUE,https://books.toscrape.com/catalogue/packing-for-mars-the-curious-science-of-life-in-the-void_205/index.html,FALSE,0.035285815102328866
Orange Is the New Black,Default,24.610000000000003,2,TRUE,https://books.toscrape.com/catalogue/orange-is-the-new-black_202/index.html,FALSE,0.08126777732629012
One for the Money (Stephanie Plum #1),Default,32.87,2,TRUE,https://books.toscrape.com/catalogue/one-for-the-money-stephanie-plum-1_201/index.html,FALSE,0.06084575600851841
Morning Star (Red Rising #3),Default,29.4,1,TRUE,https://books.toscrape.com/catalogue/morning-star-red-rising-3_196/index.html,FALSE,0.034013605442176874
Life After Life,Default,26.130000000000003,2,TRUE,https://books.toscrape.com/catalogue/life-after-life_187/index.html,FALSE,0.07654037504783773
"Lean In: Women, Work, and the Will to Lead",Default,25.02,1,TRUE,https://books.toscrape.com/catalogue/lean-in-women-work-and-the-will-to-lead_183/index.html,FALSE,0.039968025579536375
Is Everyone Hanging Out Without Me? (And Other Concerns),Default,20.110000000000003,3,TRUE,https://books.toscrape.com/catalogue/is-everyone-hanging-out-without-me-and-other-concerns_178/index.html,FALSE,0.14917951268025856
Gone Girl,Default,37.6,5,TRUE,https://books.toscrape.com/catalogue/gone-girl_162/index.html,FALSE,0.13297872340425532
Fellside,Default,38.620000000000005,1,TRUE,https://books.toscrape.com/catalogue/fellside_155/index.html,FALSE,0.025893319523562917
Eclipse (Twilight #3),Default,18.74,1,TRUE,https://books.toscrape.com/catalogue/eclipse-twilight-3_152/index.html,FALSE,0.05336179295624333
Dracula,Default,52.620000000000005,3,TRUE,https://books.toscrape.com/catalogue/dracula_150/index.html,FALSE,0.057012542759407064
Dead Wake: The Last Crossing of the Lusitania,Default,39.24,5,TRUE,https://books.toscrape.com/catalogue/dead-wake-the-last-crossing-of-the-lusitania_147/index.html,FALSE,0.127420998980632
"David and Goliath: Underdogs, Misfits, and the Art of Battling Giants",Default,17.810000000000002,1,TRUE,https://books.toscrape.com/catalogue/david-and-goliath-underdogs-misfits-and-the-art-of-battling-giants_146/index.html,FALSE,0.056148231330713075
Dark Places,Default,23.9,5,TRUE,https://books.toscrape.com/catalogue/dark-places_144/index.html,FALSE,0.2092050209205021
Breaking Dawn (Twilight #4),Default,35.28,5,TRUE,https://books.toscrape.com/catalogue/breaking-dawn-twilight-4_136/index.html,FALSE,0.1417233560090703
Beautiful Creatures (Caster Chronicles #1),Default,21.55,5,TRUE,https://books.toscrape.com/catalogue/beautiful-creatures-caster-chronicles-1_125/index.html,FALSE,0.23201856148491878
A Visit from the Goon Squad,Default,14.08,5,TRUE,https://books.toscrape.com/catalogue/a-visit-from-the-goon-squad_117/index.html,TRUE,0.35511363636363635
The Zombie Room,Default,19.69,5,TRUE,https://books.toscrape.com/catalogue/the-zombie-room_87/index.html,TRUE,0.25393600812595224
The Name of the Wind (The Kingkiller Chronicle #1),Default,50.59,3,TRUE,https://books.toscrape.com/catalogue/the-name-of-the-wind-the-kingkiller-chronicle-1_74/index.html,FALSE,0.05930025696778019
Taking Shots (Assassins #1),Default,18.88,2,TRUE,https://books.toscrape.com/catalogue/taking-shots-assassins-1_57/index.html,FALSE,0.10593220338983052
Shatter Me (Shatter Me #1),Default,42.4,1,TRUE,https://books.toscrape.com/catalogue/shatter-me-shatter-me-1_53/index.html,FALSE,0.02358490566037736
Paradise Lost (Paradise #1),Default,24.959999999999997,1,TRUE,https://books.toscrape.com/catalogue/paradise-lost-paradise-1_45/index.html,FALSE,0.04006410256410257
On the Road (Duluoz Legend),Default,32.36,3,TRUE,https://books.toscrape.com/catalogue/on-the-road-duluoz-legend_40/index.html,FALSE,0.0927070457354759
Jane Eyre,Default,38.43,5,TRUE,https://books.toscrape.com/catalogue/jane-eyre_27/index.html,FALSE,0.13010668748373666
Frankenstein,Default,38,2,TRUE,https://books.toscrape.com/catalogue/frankenstein_20/index.html,FALSE,0.05263157894736842
Mesaerion: The Best Science Fiction Stories 1800-1849,Science Fiction,37.59,1,TRUE,https://books.toscrape.com/catalogue/mesaerion-the-best-science-fiction-stories-1800-1849_983/index.html,FALSE,0.026602819898909284
Join,Science Fiction,35.67,5,TRUE,https://books.toscrape.com/catalogue/join_902/index.html,FALSE,0.14017381553125877
"William Shakespeare's Star Wars: Verily, A New Hope (William Shakespeare's Star Wars #4)",Science Fiction,43.3,4,TRUE,https://books.toscrape.com/catalogue/william-shakespeares-star-wars-verily-a-new-hope-william-shakespeares-star-wars-4_871/index.html,FALSE,0.09237875288683603
The Project,Science Fiction,10.65,1,TRUE,https://books.toscrape.com/catalogue/the-project_856/index.html,FALSE,0.09389671361502347
Soft Apocalypse,Science Fiction,26.12,2,TRUE,https://books.toscrape.com/catalogue/soft-apocalypse_833/index.html,FALSE,0.07656967840735068
Sleeping Giants (Themis Files #1),Science Fiction,48.74,1,TRUE,https://books.toscrape.com/catalogue/sleeping-giants-themis-files-1_604/index.html,FALSE,0.02051702913418137
Arena,Science Fiction,21.36,4,TRUE,https://books.toscrape.com/catalogue/arena_587/index.html,FALSE,0.18726591760299627
Foundation (Foundation (Publication Order) #1),Science Fiction,32.42,1,TRUE,https://books.toscrape.com/catalogue/foundation-foundation-publication-order-1_375/index.html,FALSE,0.030845157310302282
The Restaurant at the End of the Universe (Hitchhiker's Guide to the Galaxy #2),Science Fiction,10.92,1,TRUE,https://books.toscrape.com/catalogue/the-restaurant-at-the-end-of-the-universe-hitchhikers-guide-to-the-galaxy-2_275/index.html,FALSE,0.09157509157509157
Ready Player One,Science Fiction,19.07,4,TRUE,https://books.toscrape.com/catalogue/ready-player-one_209/index.html,TRUE,0.2097535395909806
"Life, the Universe and Everything (Hitchhiker's Guide to the Galaxy #3)",Science Fiction,33.260000000000005,2,TRUE,https://books.toscrape.com/catalogue/life-the-universe-and-everything-hitchhikers-guide-to-the-galaxy-3_189/index.html,FALSE,0.060132291040288624
Dune (Dune #1),Science Fiction,54.86,1,TRUE,https://books.toscrape.com/catalogue/dune-dune-1_151/index.html,FALSE,0.01822821728034998
Do Androids Dream of Electric Sheep? (Blade Runner #1),Science Fiction,51.48,1,TRUE,https://books.toscrape.com/catalogue/do-androids-dream-of-electric-sheep-blade-runner-1_149/index.html,FALSE,0.019425019425019428
Three Wishes (River of Time: California #1),Science Fiction,44.18,2,TRUE,https://books.toscrape.com/catalogue/three-wishes-river-of-time-california-1_89/index.html,FALSE,0.04526935264825713
The Last Girl (The Dominion Trilogy #1),Science Fiction,36.260000000000005,2,TRUE,https://books.toscrape.com/catalogue/the-last-girl-the-dominion-trilogy-1_70/index.html,FALSE,0.055157198014340866
Having the Barbarian's Baby (Ice Planet Barbarians #7.5),Science Fiction,34.96,4,TRUE,https://books.toscrape.com/catalogue/having-the-barbarians-baby-ice-planet-barbarians-75_23/index.html,FALSE,0.11441647597254004
The Book of Basketball: The NBA According to The Sports Guy,Sports and Games,44.839999999999996,5,TRUE,https://books.toscrape.com/catalogue/the-book-of-basketball-the-nba-according-to-the-sports-guy_232/index.html,FALSE,0.11150758251561108
"Friday Night Lights: A Town, a Team, and a Dream",Sports and Games,51.220000000000006,3,TRUE,https://books.toscrape.com/catalogue/friday-night-lights-a-town-a-team-and-a-dream_158/index.html,FALSE,0.058570870753611864
Sugar Rush (Offensive Line #2),Sports and Games,24.419999999999998,1,TRUE,https://books.toscrape.com/catalogue/sugar-rush-offensive-line-2_108/index.html,FALSE,0.040950040950040956
Settling the Score (The Summer Games #1),Sports and Games,44.91,2,TRUE,https://books.toscrape.com/catalogue/settling-the-score-the-summer-games-1_50/index.html,FALSE,0.04453351146737921
Icing (Aces Hockey #2),Sports and Games,40.44,4,TRUE,https://books.toscrape.com/catalogue/icing-aces-hockey-2_25/index.html,FALSE,0.09891196834817013
The Torch Is Passed: A Harding Family Story,Add a comment,19.09,1,TRUE,https://books.toscrape.com/catalogue/the-torch-is-passed-a-harding-family-story_945/index.html,FALSE,0.05238344683080147
"The Mindfulness and Acceptance Workbook for Anxiety: A Guide to Breaking Free from Anxiety, Phobias, and Worry Using Acceptance and Commitment Therapy",Add a comment,23.89,4,TRUE,https://books.toscrape.com/catalogue/the-mindfulness-and-acceptance-workbook-for-anxiety-a-guide-to-breaking-free-from-anxiety-phobias-and-worry-using-acceptance-and-commitment-therapy_937/index.html,FALSE,0.16743407283382167
The Art Forger,Add a comment,40.760000000000005,3,TRUE,https://books.toscrape.com/catalogue/the-art-forger_930/index.html,FALSE,0.07360157016683022
On a Midnight Clear,Add a comment,14.07,3,TRUE,https://books.toscrape.com/catalogue/on-a-midnight-clear_912/index.html,FALSE,0.21321961620469082
Judo: Seven Steps to Black Belt (an Introductory Guide for Beginners),Add a comment,53.9,2,TRUE,https://books.toscrape.com/catalogue/judo-seven-steps-to-black-belt-an-introductory-guide-for-beginners_903/index.html,FALSE,0.03710575139146568
"Shobu Samurai, Project Aryoku (#3)",Add a comment,29.06,3,TRUE,https://books.toscrape.com/catalogue/shobu-samurai-project-aryoku-3_830/index.html,FALSE,0.10323468685478321
Modern Romance,Add a comment,28.259999999999998,5,TRUE,https://books.toscrape.com/catalogue/modern-romance_820/index.html,FALSE,0.17692852087756547
The White Queen (The Cousins' War #1),Add a comment,25.91,5,TRUE,https://books.toscrape.com/catalogue/the-white-queen-the-cousins-war-1_768/index.html,FALSE,0.19297568506368198
The Song of Achilles,Add a comment,37.4,5,TRUE,https://books.toscrape.com/catalogue/the-song-of-achilles_762/index.html,FALSE,0.13368983957219252
The Immortal Life of Henrietta Lacks,Add a comment,40.67,2,TRUE,https://books.toscrape.com/catalogue/the-immortal-life-of-henrietta-lacks_753/index.html,FALSE,0.049176297024834024
The Dovekeepers,Add a comment,48.78,1,TRUE,https://books.toscrape.com/catalogue/the-dovekeepers_748/index.html,FALSE,0.02050020500205002
More Than Music (Chasing the Dream #1),Add a comment,37.61,2,TRUE,https://books.toscrape.com/catalogue/more-than-music-chasing-the-dream-1_716/index.html,FALSE,0.053177346450412125
Code Name Verity (Code Name Verity #1),Add a comment,22.130000000000003,4,TRUE,https://books.toscrape.com/catalogue/code-name-verity-code-name-verity-1_680/index.html,FALSE,0.1807501129688206
Cell,Add a comment,20.29,4,TRUE,https://books.toscrape.com/catalogue/cell_674/index.html,FALSE,0.19714144898965008
Angels Walking (Angels Walking #1),Add a comment,34.2,2,TRUE,https://books.toscrape.com/catalogue/angels-walking-angels-walking-1_662/index.html,FALSE,0.05847953216374269
"A Series of Catastrophes and Miracles: A True Story of Love, Science, and Cancer",Add a comment,56.48,2,TRUE,https://books.toscrape.com/catalogue/a-series-of-catastrophes-and-miracles-a-true-story-of-love-science-and-cancer_655/index.html,FALSE,0.03541076487252125
A People's History of the United States,Add a comment,40.790000000000006,2,TRUE,https://books.toscrape.com/catalogue/a-peoples-history-of-the-united-states_654/index.html,FALSE,0.04903162539838195
A Brush of Wings (Angels Walking #3),Add a comment,55.51,1,TRUE,https://books.toscrape.com/catalogue/a-brush-of-wings-angels-walking-3_651/index.html,FALSE,0.01801477211313277
Rook,Add a comment,37.86,4,TRUE,https://books.toscrape.com/catalogue/rook_647/index.html,FALSE,0.10565240359218173
The Midnight Watch: A Novel of the Titanic and the Californian,Add a comment,26.2,1,TRUE,https://books.toscrape.com/catalogue/the-midnight-watch-a-novel-of-the-titanic-and-the-californian_640/index.html,FALSE,0.03816793893129771
The Gray Rhino: How to Recognize and Act on the Obvious Dangers We Ignore,Add a comment,59.15,4,TRUE,https://books.toscrape.com/catalogue/the-gray-rhino-how-to-recognize-and-act-on-the-obvious-dangers-we-ignore_638/index.html,FALSE,0.0676246830092984
The Children,Add a comment,11.88,3,TRUE,https://books.toscrape.com/catalogue/the-children_633/index.html,FALSE,0.2525252525252525
One with You (Crossfire #5),Add a comment,15.709999999999999,4,TRUE,https://books.toscrape.com/catalogue/one-with-you-crossfire-5_626/index.html,TRUE,0.25461489497135587
Without Shame,Add a comment,48.27,5,TRUE,https://books.toscrape.com/catalogue/without-shame_580/index.html,FALSE,0.10358400662937642
Watchmen,Add a comment,58.05,4,TRUE,https://books.toscrape.com/catalogue/watchmen_579/index.html,FALSE,0.06890611541774333
A Hero's Curse (The Unseen Chronicles #1),Add a comment,50.49,3,TRUE,https://books.toscrape.com/catalogue/a-heros-curse-the-unseen-chronicles-1_557/index.html,FALSE,0.059417706476530004
23 Degrees South: A Tropical Tale of Changing Whether...,Add a comment,35.790000000000006,2,TRUE,https://books.toscrape.com/catalogue/23-degrees-south-a-tropical-tale-of-changing-whether_556/index.html,FALSE,0.05588153115395361
The Glass Castle,Add a comment,16.24,1,TRUE,https://books.toscrape.com/catalogue/the-glass-castle_496/index.html,FALSE,0.061576354679802964
The Drowning Girls,Add a comment,35.67,3,TRUE,https://books.toscrape.com/catalogue/the-drowning-girls_494/index.html,FALSE,0.08410428931875526
Team of Rivals: The Political Genius of Abraham Lincoln,Add a comment,20.12,5,TRUE,https://books.toscrape.com/catalogue/team-of-rivals-the-political-genius-of-abraham-lincoln_488/index.html,FALSE,0.24850894632206758
John Adams,Add a comment,57.43,4,TRUE,https://books.toscrape.com/catalogue/john-adams_472/index.html,FALSE,0.06965000870625108
Good in Bed (Cannie Shapiro #1),Add a comment,37.05,5,TRUE,https://books.toscrape.com/catalogue/good-in-bed-cannie-shapiro-1_469/index.html,FALSE,0.1349527665317139
The Joy of Cooking,Add a comment,43.27,4,TRUE,https://books.toscrape.com/catalogue/the-joy-of-cooking_449/index.html,FALSE,0.0924428010168708
The Golden Compass (His Dark Materials #1),Add a comment,18.77,1,TRUE,https://books.toscrape.com/catalogue/the-golden-compass-his-dark-materials-1_445/index.html,FALSE,0.05327650506126798
The God Delusion,Add a comment,46.849999999999994,3,TRUE,https://books.toscrape.com/catalogue/the-god-delusion_444/index.html,FALSE,0.06403415154749201
Pride and Prejudice,Add a comment,19.27,4,TRUE,https://books.toscrape.com/catalogue/pride-and-prejudice_437/index.html,TRUE,0.2075765438505449
Mere Christianity,Add a comment,48.51,3,TRUE,https://books.toscrape.com/catalogue/mere-christianity_435/index.html,FALSE,0.06184291898577613
Fun Home: A Family Tragicomic,Add a comment,56.59,4,TRUE,https://books.toscrape.com/catalogue/fun-home-a-family-tragicomic_428/index.html,FALSE,0.07068386640749248
The Raven King (The Raven Cycle #4),Add a comment,30.57,2,TRUE,https://books.toscrape.com/catalogue/the-raven-king-the-raven-cycle-4_412/index.html,FALSE,0.0654236179260713
Find Her (Detective D.D. Warren #8),Add a comment,22.37,1,TRUE,https://books.toscrape.com/catalogue/find-her-detective-dd-warren-8_373/index.html,FALSE,0.044702726866338846
Evicted: Poverty and Profit in the American City,Add a comment,42.27,1,TRUE,https://books.toscrape.com/catalogue/evicted-poverty-and-profit-in-the-american-city_372/index.html,FALSE,0.02365744026496333
